dsstox_substance_id,casn,chnm,aeid,hitc,modl,coff
DTXSID0021339,52-24-4,Thiotepa,115,1.3038136265154724e-07,poly1,0.8553064962601256
DTXSID1030319,132-32-1,3-Amino-9-ethylcarbazole,115,2.5263868267044063e-13,exp4,0.8553064962601256
DTXSID4034869,178928-70-6,Prothioconazole,115,0.0,exp4,0.8553064962601256
DTXSID7052101,4390-04-9,"2,2,4,4,6,8,8-Heptamethylnonane",115,2.334455816180516e-07,poly1,0.8553064962601256
DTXSID0051782,16867-04-2,3-Hydroxy-2-pyridone,115,5.1716118641342076e-05,poly1,0.8553064962601256
DTXSID8051704,13963-57-0,Aluminum trisacetoacetate,115,4.2175371139597254e-07,poly1,0.8553064962601256
DTXSID5038919,3634-83-1,"1,3-Bis(isocyanatomethyl)benzene",115,5.677897824613584e-17,exp4,0.8553064962601256
DTXSID5044233,23128-74-7,Antioxidant 1098,115,3.5038510179769776e-08,poly1,0.8553064962601256
DTXSID7034624,239110-15-7,Fluopicolide,115,3.347048350908971e-07,poly1,0.8553064962601256
DTXSID6044480,1752-30-3,Acetone thiosemicarbazide,115,0.0,gnls,0.8553064962601256
DTXSID8040779,3648-21-3,Diheptyl phthalate,115,1.3008469225180609e-08,poly1,0.8553064962601256
DTXSID3051381,81541-12-0,Di-p-methylbenzylidenesorbitol,115,3.8037858380588646e-08,poly1,0.8553064962601256
DTXSID5057888,141396-28-3,Argatroban monohydrate,115,7.406321929990483e-09,poly1,0.8553064962601256
DTXSID1022003,141-93-5,"1,3-Diethylbenzene",115,2.089258287983216e-06,poly1,0.8553064962601256
DTXSID8051754,1569-60-4,6-Methylhept-5-en-2-ol,115,2.8018008401179747e-07,poly1,0.8553064962601256
DTXSID6052112,462-95-3,Diethoxymethane,115,3.1114206058135612e-06,poly1,0.8553064962601256
DTXSID4040264,131-52-2,Sodium pentachlorophenate,115,5.321740625055192e-08,exp4,0.8553064962601256
DTXSID5044154,1656-48-0,"2,2\'-Dicyanodiethyl ether",115,0.0,exp4,0.8553064962601256
DTXSID6040373,139968-49-3,Metaflumizone,115,8.5465957194868e-06,poly1,0.8553064962601256
DTXSID8044416,3068-00-6,"1,2,4-Butanetriol",115,8.450797157450454e-09,pow,0.8553064962601256
DTXSID1047607,103-56-0,3-Phenylprop-2-en-1-yl propanoate,115,3.1078871463599734e-21,gnls,0.8553064962601256
DTXSID5040704,130-15-4,"1,4-Naphthoquinone",115,1.2377819068161214e-07,poly1,0.8553064962601256
DTXSID5046801,108612-45-9,Mizolastine,115,2.104885916438676e-05,poly1,0.8553064962601256
DTXSID9021550,506-68-3,Cyanogen bromide,115,4.3887481087346185e-07,poly1,0.8553064962601256
DTXSID9021978,123-15-9,2-Methylpentanal,115,6.23920942281397e-12,poly1,0.8553064962601256
DTXSID7047439,122-73-6,Benzyl 3-methylbutyl ether,115,1.0915106640042044e-05,poly1,0.8553064962601256
DTXSID5021910,109-97-7,Pyrrole,115,0.0,gnls,0.8553064962601256
DTXSID8047769,526-73-8,"1,2,3-Trimethylbenzene",115,9.238643368956947e-05,poly1,0.8553064962601256
DTXSID5052620,93-02-7,"2,5-Dimethoxybenzaldehyde",115,2.8280736883723088e-05,poly1,0.8553064962601256
DTXSID0038839,17420-30-3,2-Amino-5-nitrobenzonitrile,115,0.00014168108990627971,pow,0.8553064962601256
DTXSID3032626,2032-65-7,Methiocarb,115,1.9054654003647884e-06,poly1,0.8553064962601256
DTXSID2034542,163515-14-8,Dimethenamid-P,115,9.535658340863689e-09,poly1,0.8553064962601256
DTXSID7040784,123-02-4,1-Phenyltridecane,115,1.3028168173746234e-08,poly1,0.8553064962601256
DTXSID8041745,2481-94-9,C.I. Solvent Yellow 56,115,8.697108759569974e-14,gnls,0.8553064962601256
DTXSID3025465,29761-21-5,Isodecyl diphenyl phosphate,115,0.0010827438098150652,poly1,0.8553064962601256
DTXSID1032642,122931-48-0,Rimsulfuron,115,2.078128817752303e-08,poly1,0.8553064962601256
DTXSID3047760,110-01-0,Tetrahydrothiophene,115,1.8260143938569877e-07,poly1,0.8553064962601256
DTXSID4046448,147526-32-7,Pitavastatin calcium,115,0.0,exp4,0.8553064962601256
DTXSID6051566,1100-88-5,Benzyltriphenylphosphonium chloride,115,0.0011965161969612636,exp2,0.8553064962601256
DTXSID7052109,4584-46-7,(2-Chloroethyl)dimethylamine hydrochloride,115,9.829219585415812e-08,poly1,0.8553064962601256
DTXSID5051650,13080-86-9,"4,4\'-(Isopropylidenebis(4,1-phenyleneoxy))dianiline",115,0.006023720917938504,poly1,0.8553064962601256
DTXSID4020957,5307-14-2,"2-Nitro-1,4-phenylenediamine",115,1.0848700544886042e-05,poly1,0.8553064962601256
DTXSID5022198,2859-67-8,3-(3-Pyridyl)-1-propanol,115,0.007844274305151208,poly1,0.8553064962601256
DTXSID1038743,136-85-6,5-Methyl-1H-benzotriazole,115,0.0,gnls,0.8553064962601256
DTXSID6041551,1879-09-0,"6-tert-Butyl-2,4-xylenol",115,1.306757781811107e-10,poly1,0.8553064962601256
DTXSID2047222,29548-30-9,Farnesyl acetate,115,2.2819072060908204e-07,poly1,0.8553064962601256
DTXSID6032192,78-30-8,Tri-o-cresyl phosphate,115,1.2010313993280407e-05,poly1,0.8553064962601256
DTXSID6044199,110553-27-0,"2-Methyl-4,6-bis[(octylthio)methyl]phenol",115,3.432154570250026e-07,poly1,0.8553064962601256
DTXSID5025578,16529-56-9,2-Methyl-3-butenenitrile,115,3.255758126417533e-08,poly1,0.8553064962601256
DTXSID7031458,700-06-1,Indole-3-carbinol,115,0.00059944524177928,exp2,0.8553064962601256
DTXSID1043910,3388-04-3,"beta-(3,4-Epoxycyclohexyl)ethyltrimethoxysilane",115,9.205444361675016e-05,poly1,0.8553064962601256
DTXSID4051580,1121-78-4,6-Methyl-3-hydroxypyridine,115,5.2654513413889495e-05,poly1,0.8553064962601256
DTXSID2051716,142-08-5,2(1H)-Pyridinone,115,1.0873946432308088e-12,exp4,0.8553064962601256
DTXSID9020376,1163-19-5,"2,2\',3,3\',4,4\',5,5\',6,6\'-Decabromodiphenyl ether",115,4.743446327214626e-10,poly1,0.8553064962601256
DTXSID1042445,33693-04-8,Terbumeton,115,3.94541609967147e-08,poly1,0.8553064962601256
DTXSID3041744,509-34-2,C.I. Solvent Red 49,115,5.948563242419692e-08,pow,0.8553064962601256
DTXSID9044372,116-17-6,Tripropan-2-yl phosphite,115,5.552294551761157e-19,gnls,0.8553064962601256
DTXSID6051306,4221-68-5,"1,1-Bis(3-cyclohexyl-4-hydroxyphenyl)cyclohexane",115,7.783656162295388e-07,poly1,0.8553064962601256
DTXSID3024861,26444-49-5,Cresyl diphenyl phosphate,115,0.00015635306461488785,poly1,0.8553064962601256
DTXSID3047471,115-18-4,2-Methyl-3-buten-2-ol,115,0.0,exp4,0.8553064962601256
DTXSID5041560,301-00-8,Methyl linolenate,115,6.729943372935873e-07,poly1,0.8553064962601256
DTXSID2041674,150-46-9,Triethyl borate,115,2.905269729358611e-11,poly1,0.8553064962601256
DTXSID6021450,2832-40-8,C.I. Disperse Yellow 3,115,2.8162471037788272e-05,poly1,0.8553064962601256
DTXSID0051493,452-58-4,"2,3-Diaminopyridine",115,1.7006937609377555e-05,poly1,0.8553064962601256
DTXSID3051836,19721-22-3,3-Mercapto-1-propanol,115,6.118790571365036e-08,poly1,0.8553064962601256
DTXSID5039224,75-07-0,Acetaldehyde,115,2.8052374536416382e-05,poly1,0.8553064962601256
DTXSID8040145,3173-72-6,"1,5-Naphthalene diisocyanate",115,0.0011321085916093665,poly1,0.8553064962601256
DTXSID4027789,17321-47-0,"O,O-Dimethyl phosphoramidothioate",115,9.440492647575968e-09,poly1,0.8553064962601256
DTXSID6022002,141-91-3,"2,6-Dimethyl morpholine",115,2.571299518294246e-07,poly1,0.8553064962601256
DTXSID8022036,464-48-2,(1S)-(-)-Camphor,115,0.0,gnls,0.8553064962601256
DTXSID0052839,35045-02-4,Metribuzin-DA,115,1.2165057617037212e-14,exp4,0.8553064962601256
DTXSID2022333,135-98-8,sec-Butylbenzene,115,5.057082985086233e-07,poly1,0.8553064962601256
DTXSID7051557,108-48-5,"2,6-Dimethylpyridine",115,0.0,gnls,0.8553064962601256
DTXSID5052042,364-76-1,4-Fluoro-3-nitroaniline,115,4.393112518978866e-06,poly1,0.8553064962601256
DTXSID0052043,3647-69-6,4-(2-Chloroethyl)morpholine hydrochloride (1:1),115,0.0031974918326524927,poly1,0.8553064962601256
DTXSID6043917,50-69-1,D-Ribose,115,8.637703653858893e-05,poly1,0.8553064962601256
DTXSID2023569,155141-29-0,Rosiglitazone maleate,115,0.0,hill,0.8553064962601256
DTXSID6041397,23696-85-7,Damascenone,115,0.0011347029448958942,poly1,0.8553064962601256
DTXSID3025170,101-67-7,"4,4\'-Dioctyldiphenylamine",115,0.00023433808895298252,poly1,0.8553064962601256
DTXSID5052838,140939-17-9,Alachlor sec-oxanilic acid sodium salt,115,4.178126195228619e-08,poly1,0.8553064962601256
DTXSID6037564,135590-91-9,Mefenpyr-diethyl,115,4.717677031247834e-10,poly1,0.8553064962601256
DTXSID4028880,68937-41-7,Triphenyl phosphates isopropylated,115,8.442980213154467e-09,poly1,0.8553064962601256
DTXSID0047749,108-87-2,Methylcyclohexane,115,8.53607494859089e-11,poly1,0.8553064962601256
DTXSID4041812,498-81-7,Dihydro-alpha-terpineol,115,1.4198165823662151e-05,poly1,0.8553064962601256
DTXSID0052124,4856-95-5,(T-4)-Trihydro(morpholine-κN4)boron,115,7.584086824512737e-12,poly1,0.8553064962601256
DTXSID8052198,544-01-4,Di-iso-amyl ether,115,3.9246377982458704e-05,poly1,0.8553064962601256
DTXSID6051695,13759-92-7,Europium(III) chloride hexahydrate,115,0.00016381449273987053,poly1,0.8553064962601256
DTXSID1037567,171118-09-5,Metolachlor ESA,115,3.3080943352437067e-07,poly1,0.8553064962601256
DTXSID9020110,68844-77-9,Astemizole,115,2.0901889703689353e-06,poly1,0.8553064962601256
DTXSID8048494,98105-99-8,Sarafloxacin,115,3.479548656343755e-07,poly1,0.8553064962601256
DTXSID9044164,14938-35-3,4-Pentylphenol,115,0.0013988228233506293,poly1,0.8553064962601256
DTXSID7028011,41484-35-9,"Thiodiethylene bis(3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate)",115,5.106314962089921e-08,poly1,0.8553064962601256
DTXSID8041901,2497-06-5,Disulfoton sulfone,115,2.8581620960883436e-06,poly1,0.8553064962601256
DTXSID6024701,56803-37-3,tert-Butylphenyl diphenyl phosphate,115,9.845245285697869e-08,poly1,0.8553064962601256
DTXSID7021861,104-90-5,5-Ethyl-2-methylpyridine,115,5.214947989277195e-13,exp5,0.8553064962601256
DTXSID6047602,103-28-6,Benzyl 2-methylpropanoate,115,0.0,gnls,0.8553064962601256
DTXSID2051764,1609-47-8,Diethyl pyrocarbonate,115,7.513797656816316e-11,gnls,0.8553064962601256
DTXSID4052554,81-30-1,Naphthalenetetracarboxylic dianhydride,115,0.0006419581292544509,poly1,0.8553064962601256
DTXSID0021339,52-24-4,Thiotepa,115,2.2589007220679648e-08,poly1,0.8553064962601256
DTXSID2051631,124-05-0,"1,2-Bis((chlorocarbonyl)oxy)ethane",115,0.002385358434500209,poly1,0.8553064962601256
DTXSID5024134,319-86-8,delta-Hexachlorocyclohexane,115,0.00024147747086198816,hill,0.8553064962601256
DTXSID4021973,121-87-9,2-Chloro-4-nitroaniline,115,6.078040069652305e-05,poly1,0.8553064962601256
DTXSID1051771,16409-43-1,4-Methyl-2-(2-methylprop-1-en-1-yl)tetrahydro-2H-pyran,115,5.790035087157853e-06,poly1,0.8553064962601256
DTXSID5051529,104-72-3,Decylbenzene,115,1.7258875984764828e-09,poly1,0.8553064962601256
DTXSID0021836,100-25-4,"1,4-Dinitrobenzene",115,1.999495339910569e-07,poly1,0.8553064962601256
DTXSID6051564,109-04-6,2-Bromopyridine,115,0.0,none,0.8553064962601256
DTXSID3051707,14024-18-1,Iron(III) acetylacetonate,115,1.2831926779087494e-05,exp2,0.8553064962601256
DTXSID6042151,103-26-4,Methyl cinnamate,115,4.1517962485223923e-11,poly1,0.8553064962601256
DTXSID5051575,111-34-2,Butyl vinyl ether,115,0.0,gnls,0.8553064962601256
DTXSID1051856,2114-11-6,Allyl carbamate,115,3.4874484086584043e-07,poly1,0.8553064962601256
DTXSID0022012,150-19-6,3-Methoxyphenol,115,2.8505394774619227e-05,gnls,0.8553064962601256
DTXSID8025707,17557-23-2,Neopentyl glycol diglycidyl ether,115,4.201016662160275e-06,poly1,0.8553064962601256
DTXSID4034788,213464-77-8,Orthosulfamuron,115,6.323630685952962e-07,poly1,0.8553064962601256
DTXSID7021233,16423-68-0,FD&C Red 3,115,2.3904449112759237e-08,poly1,0.8553064962601256
DTXSID2051687,134-85-0,4-Chlorobenzophenone,115,3.6265106950028886e-08,poly1,0.8553064962601256
DTXSID0046488,143201-11-0,Cerivastatin sodium,115,1.9127807721910756e-19,hill,0.8553064962601256
DTXSID6037568,152019-73-3,Metolachlor OA,115,1.4505829887584344e-10,poly1,0.8553064962601256
DTXSID1051939,2648-61-5,"2,2-Dichloro-1-phenylethanone",115,1.9103433706346235e-07,poly1,0.8553064962601256
DTXSID8051914,2479-46-1,"1,3-Phenylenedi(4-aminophenyl ether)",115,3.426483725016817e-06,poly1,0.8553064962601256
DTXSID6051724,144-74-1,Sulfathiazole sodium,115,1.5880759188176262e-10,poly1,0.8553064962601256
DTXSID4052213,551-93-9,2\'-Aminoacetophenone,115,1.3468878838222383e-06,poly1,0.8553064962601256
DTXSID6025305,5405-41-4,Ethyl 3-hydroxybutyrate,115,0.0,exp4,0.8553064962601256
DTXSID8051708,140-53-4,4-Chlorophenylacetonitrile,115,4.33669654041999e-05,poly1,0.8553064962601256
DTXSID8051544,106-58-1,"1,4-Dimethylpiperazine",115,0.002647615059813366,poly1,0.8553064962601256
DTXSID3036525,53-41-8,Androsterone,115,0.9999999229187052,exp5,0.8553064962601256
DTXSID2051895,2402-78-0,"2,6-Dichloropyridine",115,2.3539958989770567e-06,poly1,0.8553064962601256
DTXSID5052125,487-68-3,"2,4,6-Trimethylbenzaldehyde",115,8.25230059837765e-06,poly1,0.8553064962601256
DTXSID2052281,611-59-6,"1,7-Dimethylxanthine",115,0.0,none,0.8553064962601256
DTXSID0051732,1470-94-6,Indan-5-ol,115,8.179799223817563e-06,poly1,0.8553064962601256
DTXSID0051574,111-31-9,1-Hexanethiol,115,1.2775559811966666e-17,exp4,0.8553064962601256
DTXSID3024780,4584-49-0,2-Chloropropyldimethylamine hydrochloride,115,4.016710438506428e-10,poly1,0.8553064962601256
DTXSID7052571,82-44-0,1-Chloroanthraquinone,115,2.4336079298146474e-09,poly1,0.8553064962601256
DTXSID4051586,1139-30-6,(-)Carophyllene oxide,115,8.493616325923004e-08,poly1,0.8553064962601256
DTXSID8051540,105-90-8,Geranyl propionate,115,0.000977736770056343,poly1,0.8553064962601256
DTXSID9051581,112-29-8,1-Bromodecane,115,1.0530549957822171e-07,poly1,0.8553064962601256
DTXSID5024687,98-29-3,4-tert-Butylcatechol,115,7.928835935101393e-09,poly1,0.8553064962601256
DTXSID1051779,1678-91-7,Ethylcyclohexane,115,2.5023696335780813e-05,poly1,0.8553064962601256
DTXSID3052060,3852-09-3,Methyl 3-methoxypropionate,115,7.075017791471273e-07,poly1,0.8553064962601256
DTXSID0051996,3120-74-9,3-Methyl-4-(methylthio)phenol,115,1.8668690533975627e-06,poly1,0.8553064962601256
DTXSID8051542,106-32-1,Ethyl octanoate,115,9.920452054389902e-07,poly1,0.8553064962601256
DTXSID5022271,17754-90-4,4-(Diethylamino)salicylaldehyde,115,2.6762190145020302e-08,poly1,0.8553064962601256
DTXSID4051900,2426-54-2,2-(Diethylamino)ethyl acrylate,115,2.708348857912518e-10,poly1,0.8553064962601256
DTXSID0021963,120-21-8,4-(Diethylamino)benzaldehyde,115,7.060293390906094e-09,poly1,0.8553064962601256
DTXSID9051454,100-80-1,3-Methylstyrene,115,7.933534237835638e-08,poly1,0.8553064962601256
DTXSID7051890,23726-91-2,beta-Damascone,115,1.7823525942477497e-13,poly1,0.8553064962601256
DTXSID6051560,108-74-7,"1,3,5-Trimethyl-1,3,5-triazacyclohexane",115,1.719423317289823e-09,poly1,0.8553064962601256
DTXSID2051477,104-82-5,4-Methylbenzyl chloride,115,1.4813088729516063e-07,poly1,0.8553064962601256
DTXSID1025433,109-78-4,3-Hydroxypropanenitrile,115,7.534724514693612e-08,poly1,0.8553064962601256
DTXSID8044385,1885-38-7,(2E)-3-Phenylprop-2-enenitrile,115,0.0,none,0.8553064962601256
DTXSID3044338,120983-64-4,"2-(1-Chlorocyclopropyl)-1-(2-chlorophenyl)-3-(1H-1,2,4-triazol-1-yl)-2-propanol",115,0.00281416990087834,poly1,0.8553064962601256
DTXSID7025421,495-18-1,Benzohydroxamic acid,115,1.0761264380739431e-13,exp4,0.8553064962601256
DTXSID6052740,1207-12-1,"4,6-Dimethyldibenzothiophene",115,5.785676637238378e-11,poly1,0.8553064962601256
DTXSID9051662,13183-79-4,"1,2-Dihydro-1-methyl-5H-tetrazole-5-thione",115,7.25340937841486e-06,poly1,0.8553064962601256
DTXSID4051536,105-31-7,Hex-1-yn-3-ol,115,2.6388032721053056e-11,poly1,0.8553064962601256
DTXSID8051629,123-56-8,Succinimide,115,0.0,gnls,0.8553064962601256
DTXSID6042282,2588-04-7,Phorate sulfone,115,4.0572048968684894e-08,poly1,0.8553064962601256
DTXSID1042443,56070-16-7,Terbufos sulfone,115,2.72164889533518e-10,poly1,0.8553064962601256
DTXSID0051944,2680-03-7,"N,N-Dimethylacrylamide",115,3.641794891315478e-06,poly1,0.8553064962601256
DTXSID5051525,10416-59-8,"N,O-bis(Trimethylsilyl)acetamide",115,5.424894327055276e-05,poly1,0.8553064962601256
DTXSID9037616,56507-37-0,Diketometribuzin,115,0.00015730618362223828,poly1,0.8553064962601256
DTXSID3052010,3277-26-7,"1,1,3,3-Tetramethyldisiloxane",115,1.1932356884325682e-06,poly1,0.8553064962601256
DTXSID9052846,NOCAS_52846,Methenamid ESA,115,0.00014682653175236796,poly1,0.8553064962601256
DTXSID9051618,121-72-2,"N,N,3-Trimethylaniline",115,5.046885311775017e-07,poly1,0.8553064962601256
DTXSID1051690,135-02-4,2-Methoxybenzaldehyde,115,2.7841046369098282e-14,poly1,0.8553064962601256
DTXSID0051738,15059-52-6,Dysprosium(III) chloride hexahydrate,115,7.88963329896438e-11,poly1,0.8553064962601256
DTXSID0051570,110-75-8,2-Chloroethyl vinyl ether,115,6.784960519729855e-08,poly1,0.8553064962601256
DTXSID7020265,56-75-7,Chloramphenicol,115,9.743887354599013e-11,poly1,0.8553064962601256
DTXSID4038346,5103-74-2,trans-Chlordane,115,3.943129959171574e-09,poly1,0.8553064962601256
DTXSID9057890,NOCAS_57890,Anti-OP-18/Stathmin antibody produced in rabbit,115,1.08780894674154e-09,poly1,0.8553064962601256
DTXSID5049073,212141-51-0,Vatalanib dihydrochloride,115,0.0,exp4,0.8553064962601256
DTXSID5052884,90325-47-6,"1,2,3-Hexanetriol",115,7.99968965667194e-09,poly1,0.8553064962601256
DTXSID0051736,1489-69-6,Cyclopropanecarboxaldehyde,115,1.0535711498811514e-07,poly1,0.8553064962601256
DTXSID7051474,102-85-2,Tributyl phosphite,115,1.708548510651985e-05,poly1,0.8553064962601256
DTXSID1025512,569-64-2,Malachite green,115,2.4547431647737075e-07,exp4,0.8553064962601256
DTXSID5051999,31482-56-1,C.I. Disperse Orange 25,115,2.4761429519398287e-08,gnls,0.8553064962601256
DTXSID6024838,6358-53-8,C.I. Solvent Red 80,115,0.0,none,0.8553064962601256
DTXSID5052672,10482-56-1,(L)-alpha-Terpineol,115,1.3407484264105385e-07,poly1,0.8553064962601256
DTXSID0051499,100-43-6,4-Vinylpyridine,115,6.239584412281943e-06,poly1,0.8553064962601256
DTXSID9044403,1885-14-9,Phenyl carbonochloridate,115,0.0,none,0.8553064962601256
DTXSID6051778,1672-46-4,Digoxigenin,115,9.633264768457057e-21,gnls,0.8553064962601256
DTXSID4052186,540-38-5,4-Iodophenol,115,1.1715351127739089e-15,exp5,0.8553064962601256
DTXSID4047620,109-08-0,2-Methylpyrazine,115,5.267170395978006e-05,poly1,0.8553064962601256
DTXSID9051907,24683-00-9,2-Isobutyl-3-methoxypyrazine,115,1.2260982865954305e-07,poly1,0.8553064962601256
DTXSID2023567,162011-90-7,Rofecoxib,115,0.010115967319665247,poly1,0.8553064962601256
DTXSID1051850,20662-14-0,Scandium chloride hexahydrate,115,1.6403461903739158e-06,poly1,0.8553064962601256
DTXSID4052558,81-61-8,Quinalizarin,115,3.866099704764743e-05,poly1,0.8553064962601256
DTXSID9051824,1885-29-6,2-Aminobenzonitrile,115,9.384393780396975e-05,poly1,0.8553064962601256
DTXSID0051863,21679-31-2,Chromic acetylacetonate,115,1.1833370630681123e-09,poly1,0.8553064962601256
DTXSID4052132,496-11-7,"2,3-Dihydro-1H-indene",115,5.905251806405986e-14,gnls,0.8553064962601256
DTXSID4038899,35958-30-6,Tetrabutyl ethylidenebisphenol,115,7.890984928769561e-07,poly1,0.8553064962601256
DTXSID4051619,122-01-0,4-Chlorobenzoyl chloride,115,7.77934891808791e-10,poly1,0.8553064962601256
DTXSID6029171,142-29-0,Cyclopentene,115,1.0829465498396332e-11,poly1,0.8553064962601256
DTXSID6037483,187022-11-3,Acetochlor ESA,115,1.238490070908662e-10,poly1,0.8553064962601256
DTXSID0020280,88-73-3,1-Chloro-2-nitrobenzene,115,2.1061368803822762e-09,poly1,0.8553064962601256
DTXSID5044605,17354-14-2,"1,4-Bis(butylamino)anthracene-9,10-dione",115,0.0,none,0.8553064962601256
DTXSID2028985,70321-86-7,"2-(2H-Benzotriazol-2-yl)-4,6-bis(1-methyl-1-phenylethyl)phenol",115,1.428276963462542e-07,poly1,0.8553064962601256
DTXSID1026902,112-03-8,"N,N,N-Trimethyloctadecan-1-aminium chloride",115,0.9998475213915662,exp5,0.8553064962601256
DTXSID1027556,4075-81-4,Calcium propionate,115,2.6388754298904717e-07,poly1,0.8553064962601256
DTXSID9041520,104-87-0,4-Methylbenzaldehyde,115,9.215047295796898e-08,poly1,0.8553064962601256
DTXSID2035013,7646-85-7,Zinc chloride,115,7.365594747799783e-08,poly1,0.8553064962601256
DTXSID2020927,13927-77-0,Nickel bis(dibutyldithiocarbamate),115,8.941587645482264e-10,poly1,0.8553064962601256
DTXSID5020603,142-59-6,Nabam-sodium,115,5.414576839975758e-07,poly1,0.8553064962601256
DTXSID9047546,16356-11-9,"1,3,5-Undecatriene",115,1.0671283346693901e-09,poly1,0.8553064962601256
DTXSID7040734,118-60-5,2-Ethylhexyl salicylate,115,8.979226079127861e-06,poly1,0.8553064962601256
DTXSID2025139,122-19-0,"N,N-Dimethyl-N-benzyl-N-octadecylammonium chloride",115,9.976148176492141e-06,pow,0.8553064962601256
DTXSID2032342,2439-01-2,Chinomethionate,115,0.0,exp4,0.8553064962601256
DTXSID5040706,3118-97-6,C.I. Solvent Orange 7,115,1.5462406137611994e-05,poly1,0.8553064962601256
DTXSID1047520,10022-28-3,"1,1-Dimethoxyoctane",115,0.0003950028151412394,poly1,0.8553064962601256
DTXSID7021996,137-40-6,Sodium propionate,115,2.3392652672817326e-10,poly1,0.8553064962601256
DTXSID6044563,35948-25-5,"6H-Dibenzo[c,e][1,2]oxaphosphinine 6-oxide",115,2.7720655315542468e-11,poly1,0.8553064962601256
DTXSID0051447,175178-82-2,"N-(3-Chlorophenyl)-6,7-dimethoxyquinazolin-4-amine",115,1.4407014322385267e-06,poly1,0.8553064962601256
DTXSID0025527,71-58-9,Medroxyprogesterone acetate,115,0.9999925820297206,gnls,0.8553064962601256
DTXSID6029202,840-65-3,"Dimethyl 2,6-naphthalenedicarboxylate",115,8.882307031895258e-06,poly1,0.8553064962601256
DTXSID6023810,121-54-0,Benzethonium chloride,115,1.4266438343758042e-06,poly1,0.8553064962601256
DTXSID1026293,81-48-1,D&C Violet 2,115,3.550310628272574e-06,exp2,0.8553064962601256
DTXSID6023600,57-24-9,Strychnine,115,0.000438385306049581,poly1,0.8553064962601256
DTXSID9047049,18794-84-8,trans-beta-Farnesene,115,1.9423960476432934e-08,poly1,0.8553064962601256
DTXSID4029149,112-39-0,Methyl hexadecanoate,115,2.234851634427485e-06,poly1,0.8553064962601256
DTXSID2040733,639-58-7,Triphenyltin chloride,115,0.00010381837511043444,poly1,0.8553064962601256
DTXSID3044918,3278-89-5,"1,3,5-Tribromo-2-(prop-2-en-1-yloxy)benzene",115,0.000993687019942955,poly1,0.8553064962601256
DTXSID7027835,24634-61-5,"Potassium (E,E)-hexa-2,4-dienoate",115,3.5824659238773913e-10,poly1,0.8553064962601256
DTXSID8047218,NOCAS_47218,"Sodium bisulfite, mixture of NaHSO3 and Na2S2O5",115,1.6634177982864204e-06,poly1,0.8553064962601256
DTXSID2025210,17418-58-5,C.I. Disperse Red 60,115,2.7869673252274463e-06,poly1,0.8553064962601256
DTXSID9036438,3896-11-5,Bumetrizole,115,1.152730338611545e-05,poly1,0.8553064962601256
DTXSID6027395,1338-39-2,Sorbitan monododecanoate,115,1.5639660147399998e-07,poly1,0.8553064962601256
DTXSID8021141,624-18-0,"1,4-Benzenediamine dihydrochloride",115,1.684307259437832e-12,exp4,0.8553064962601256
DTXSID9029225,1939-36-2,Trimethylenediaminetetraacetic acid,115,2.9086384150454524e-07,poly1,0.8553064962601256
DTXSID8047890,79-97-0,"3,3\'-Dimethylbisphenol A",115,0.00139314128194592,poly1,0.8553064962601256
DTXSID3042508,69-93-2,Uric acid,115,6.837074813590432e-07,poly1,0.8553064962601256
DTXSID4027280,638-65-3,Octadecanenitrile,115,6.647768732563583e-09,poly1,0.8553064962601256
DTXSID2023434,67-43-6,Pentetic acid,115,6.205438586454058e-05,poly1,0.8553064962601256
DTXSID0047400,6379-73-3,5-Isopropyl-2-methylanisole,115,8.585378639245104e-08,poly1,0.8553064962601256
DTXSID7052577,84-58-2,"2,3-Dichloro-5,6-dicyano-p-benzoquinone",115,2.5991652202414924e-05,poly1,0.8553064962601256
DTXSID9024809,627-30-5,3-Chloro-1-propanol,115,5.121198454589354e-15,gnls,0.8553064962601256
DTXSID9052509,767-00-0,4-Hydroxybenzonitrile,115,0.00014764039102345528,poly1,0.8553064962601256
DTXSID2044717,6843-66-9,Dimethoxy(diphenyl)silane,115,0.00015467545336398408,poly1,0.8553064962601256
DTXSID8025961,79-09-4,Propionic acid,115,9.054989081641189e-10,poly1,0.8553064962601256
DTXSID9040215,20120-33-6,Dimethyl (3-((hydroxymethyl)amino)-3-oxopropyl)phosphonate,115,0.0,exp4,0.8553064962601256
DTXSID8052308,626-48-2,6-Methyluracil,115,1.187464882459835e-07,poly1,0.8553064962601256
DTXSID4052342,65-71-4,Thymine,115,1.3234106909726564e-08,poly1,0.8553064962601256
DTXSID7052446,700-13-0,"2,3,5-Trimethylhydroquinone",115,2.5787757144522474e-06,poly1,0.8553064962601256
DTXSID2044476,5949-05-3,(S)-(-)-Citronellal,115,4.567164488073012e-08,poly1,0.8553064962601256
DTXSID0041220,1469-48-3,"cis-1,2,3,6-Tetrahydrophthalimide",115,0.0,pow,0.8553064962601256
DTXSID8034372,147150-35-4,Cloransulam-methyl,115,4.2996436553412844e-05,poly1,0.8553064962601256
DTXSID0052542,79-30-1,2-Methylpropanoyl chloride,115,0.0002193826570073184,poly1,0.8553064962601256
DTXSID6052291,616-47-7,1-Methylimidazole,115,1.5313503344935202e-19,hill,0.8553064962601256
DTXSID7052529,7786-61-0,2-Methoxy-4-vinylphenol,115,6.750539914034053e-07,poly1,0.8553064962601256
